2.50	0.000427629
4.94	0.000116149
7.40	0.000231816
9.87	0.000282924
12.35	0.000015099
14.44	0.000029317
16.56	0.000019688
18.92	0.000029066
21.32	0.000093489
23.66	0.000046118
26.01	0.000064726
28.39	0.000071336
30.74	0.000056635
33.10	0.000108630
35.47	0.000057116
37.85	0.000053999
40.19	0.000038251
42.57	0.000022235
44.96	0.000060433
47.31	0.000036056
49.66	0.000010725
52.44	0.000032419
